,selling_price,km_driven,engine,Automatic,Manual,Diesel,age
2019,3.0,80000.0,1497.0,1,0,0,12.0
2020,5.3,36000.0,1598.0,0,1,1,8.0
2021,14.25,102000.0,2982.0,1,0,1,10.0
2022,20.0,11000.0,1799.0,1,0,0,3.0
2023,4.41,89929.0,1498.0,0,1,1,9.0
2024,2.75,41000.0,1198.0,0,1,0,10.0
2025,9.25,55000.0,1248.0,0,1,1,5.0
2026,12.75,11200.0,1497.0,1,0,0,3.0
2027,8.25,46000.0,2523.0,0,1,1,8.0
2028,14.99,21000.0,1368.0,1,0,0,5.0
2029,3.2,10000.0,799.0,0,1,0,3.0
2030,1.99,39000.0,1368.0,0,1,0,12.0
2031,42.5,25000.0,2993.0,1,0,1,8.0
2032,3.75,69000.0,1364.0,0,1,1,10.0
2033,3.65,19000.0,999.0,1,0,0,5.0
2034,1.9,70000.0,1197.0,0,1,0,12.0
2035,10.9,58000.0,2143.0,1,0,1,11.0
2036,3.55,45000.0,1598.0,0,1,0,10.0
2037,6.5,110000.0,1248.0,0,1,1,7.0
2038,4.25,89000.0,1120.0,0,1,1,8.0
2039,5.25,72000.0,1248.0,0,1,1,8.0
2040,5.75,89000.0,1498.0,0,1,1,8.0
2041,9.8,51000.0,1582.0,1,0,1,5.0
2042,8.0,5000.0,1197.0,0,1,0,2.0
2043,3.95,41224.0,998.0,0,1,0,6.0
2044,4.0,142000.0,1248.0,0,1,1,8.0
2045,6.5,20000.0,1197.0,0,1,0,5.0
2046,2.95,25000.0,1196.0,0,1,0,10.0
2047,8.5,120000.0,2494.0,0,1,1,10.0
2048,2.55,45000.0,999.0,0,1,0,5.0
2049,4.99,72250.0,1968.0,0,1,1,11.0
2050,4.75,47000.0,2362.0,0,1,0,12.0
2051,4.6,13100.0,1197.0,0,1,0,8.0
2052,3.95,56000.0,998.0,0,1,0,7.0
2053,1.45,100000.0,1396.0,0,1,1,12.0
2054,7.0,15000.0,1199.0,0,1,0,5.0
2055,5.5,76500.0,1461.0,0,1,1,8.0
2056,3.35,55000.0,1196.0,0,1,0,9.0
2057,11.5,28000.0,1582.0,1,0,1,4.0
2058,2.64,60000.0,796.0,0,1,0,6.0
2059,5.25,20000.0,1197.0,0,1,0,6.0
2060,3.95,52250.0,998.0,0,1,0,6.0
2061,4.75,74571.0,1598.0,0,1,1,8.0
2062,11.9,3900.0,1591.0,1,0,0,2.0
2063,3.7,77000.0,1598.0,0,1,1,10.0
2064,57.0,10000.0,1950.0,1,0,1,3.0
2065,9.25,66000.0,2143.0,1,0,1,11.0
2066,4.5,28000.0,1399.0,0,1,1,7.0
2067,2.14,52349.0,998.0,0,1,0,11.0
2068,4.95,34000.0,1197.0,0,1,0,7.0
2069,8.5,64253.0,1498.0,0,1,1,5.0
2070,6.0,80000.0,2494.0,0,1,1,9.0
2071,6.5,70000.0,1498.0,0,1,1,6.0
2072,8.74,55000.0,1248.0,0,1,1,4.0
2073,6.76,68000.0,1248.0,0,1,1,7.0
2074,3.45,21445.0,799.0,0,1,0,6.0
2075,4.7,30000.0,1197.0,0,1,0,8.0
2076,4.91,38597.0,1120.0,0,1,1,7.0
2077,2.35,53800.0,796.0,0,1,0,10.0
2078,6.0,8500.0,1197.0,0,1,0,3.0
2079,3.7,10000.0,814.0,0,1,0,5.0
2080,6.35,25000.0,1197.0,0,1,0,5.0
2081,5.0,90000.0,1248.0,0,1,1,7.0
2082,1.75,64120.0,995.0,0,1,0,9.0
2083,2.75,88000.0,1197.0,0,1,0,13.0
2084,8.75,59000.0,1582.0,0,1,1,7.0
2085,4.5,110000.0,1197.0,0,1,0,5.0
2086,3.3,35000.0,1198.0,0,1,0,10.0
2087,4.79,54000.0,1798.0,0,1,0,11.0
2088,3.75,70000.0,1461.0,0,1,1,9.0
2089,3.75,5986.0,999.0,1,0,0,4.0
2090,3.5,85000.0,1598.0,0,1,1,10.0
2091,4.85,62500.0,1248.0,0,1,1,8.0
2092,8.0,50000.0,1498.0,0,1,1,4.0
2093,2.15,84255.0,1086.0,0,1,0,13.0
2094,10.0,20000.0,1582.0,0,1,1,6.0
2095,7.0,100000.0,1582.0,0,1,1,8.0
2096,1.5,74000.0,1495.0,0,1,0,12.0
2097,6.9,59627.0,2523.0,0,1,1,7.0
2098,8.25,34000.0,1497.0,1,0,0,6.0
2099,6.75,60000.0,1248.0,0,1,1,7.0
2100,12.0,120000.0,2499.0,0,1,1,4.0
2101,18.95,28001.0,2179.0,1,0,1,8.0
2102,2.3,43000.0,796.0,0,1,0,10.0
2103,24.5,21000.0,2143.0,1,0,1,5.0
2104,5.35,47000.0,1248.0,0,1,1,6.0
2105,6.0,18000.0,1197.0,0,1,0,7.0
2106,8.15,62000.0,1462.0,0,1,0,4.0
2107,6.8,50000.0,1373.0,0,1,0,5.0
2108,4.5,67000.0,1798.0,0,1,0,10.0
2109,8.55,26938.0,1373.0,0,1,0,4.0
2110,8.11,72500.0,2179.0,0,1,1,7.0
2111,15.15,65000.0,1798.0,1,0,0,6.0
2112,4.5,55000.0,1582.0,0,1,1,10.0
2113,3.25,115000.0,1197.0,0,1,0,11.0
2114,4.0,53000.0,1198.0,0,1,0,6.0
2115,38.99,30000.0,2143.0,1,0,1,6.0
2116,15.45,73320.0,2477.0,1,0,1,7.0
2117,8.15,40000.0,1498.0,0,1,1,6.0
2118,23.0,44000.0,1995.0,1,0,1,7.0
2119,5.89,31695.0,1197.0,0,1,0,7.0
2120,7.15,37962.0,1396.0,0,1,1,6.0
2121,5.9,58277.0,1373.0,0,1,0,9.0
2122,2.0,60000.0,1086.0,0,1,0,11.0
2123,8.51,71000.0,2143.0,1,0,1,13.0
2124,4.0,60000.0,1248.0,0,1,1,5.0
2125,7.53,53000.0,1248.0,0,1,1,4.0
2126,1.35,80000.0,796.0,0,1,0,14.0
2127,3.19,25590.0,1197.0,0,1,0,11.0
2128,5.15,41000.0,1197.0,0,1,0,7.0
2129,4.0,76000.0,2498.0,0,1,1,10.0
2130,0.5,20000.0,624.0,0,1,0,12.0
2131,1.5,46000.0,796.0,0,1,0,13.0
2132,9.4,110000.0,1968.0,1,0,1,10.0
2133,19.75,28000.0,1991.0,1,0,0,7.0
2134,2.85,42710.0,998.0,0,1,0,10.0
2135,17.0,52121.0,1968.0,1,0,1,8.0
2136,7.4,30000.0,1199.0,0,1,0,4.0
2137,7.75,43943.0,2179.0,0,1,1,8.0
2138,5.9,75704.0,1461.0,0,1,1,9.0
2139,6.5,35000.0,2200.0,0,1,1,7.0
2140,5.9,60000.0,1248.0,0,1,1,6.0
2141,14.0,83000.0,2143.0,1,0,1,7.0
2142,7.5,98000.0,1248.0,0,1,1,7.0
2143,3.8,43000.0,998.0,0,1,0,8.0
2144,4.85,60000.0,1582.0,0,1,1,9.0
2145,4.25,158000.0,1498.0,0,1,1,9.0
2146,5.0,10000.0,1197.0,0,1,0,5.0
2147,4.5,29901.0,1197.0,0,1,0,6.0
2148,35.0,43715.0,2987.0,1,0,1,9.0
2149,13.0,49000.0,2179.0,1,0,1,6.0
2150,1.0,60000.0,995.0,0,1,0,12.0
2151,8.5,54452.0,1248.0,0,1,1,5.0
2152,2.1,70000.0,796.0,0,1,0,7.0
2153,1.75,65000.0,998.0,0,1,0,12.0
2154,4.5,69000.0,1598.0,1,0,0,8.0
2155,28.5,145000.0,1999.0,1,0,1,6.0
2156,3.2,140000.0,2498.0,0,1,1,9.0
2157,7.75,29000.0,1248.0,1,0,1,4.0
2158,8.5,40000.0,2498.0,0,1,1,4.0
2159,2.99,95600.0,1896.0,0,1,1,13.0
2160,13.65,44489.0,2179.0,1,0,1,4.0
2161,4.0,120000.0,2499.0,0,1,1,8.0
2162,16.5,40000.0,1956.0,0,1,1,4.0
2163,11.5,124000.0,2494.0,0,1,1,7.0
2164,6.9,43000.0,1197.0,1,0,0,6.0
2165,8.99,78000.0,1796.0,1,0,0,12.0
2166,5.0,36000.0,1248.0,0,1,1,4.0
2167,6.4,18000.0,1248.0,0,1,1,4.0
2168,50.0,17226.0,1998.0,1,0,0,3.0
2169,4.5,65000.0,1598.0,0,1,0,7.0
2170,8.45,67000.0,1984.0,1,0,0,12.0
2171,1.75,80000.0,1061.0,0,1,0,14.0
2172,5.35,52000.0,1197.0,0,1,0,7.0
2173,2.55,34000.0,796.0,0,1,0,7.0
2174,4.35,164000.0,1498.0,0,1,1,9.0
2175,26.0,26952.0,2143.0,1,0,1,7.0
2176,4.49,41256.0,1198.0,0,1,1,6.0
2177,1.55,25000.0,796.0,0,1,0,13.0
2178,3.6,33000.0,999.0,0,1,0,5.0
2179,5.0,40000.0,1248.0,0,1,1,6.0
2180,6.3,25000.0,1197.0,1,0,0,4.0
2181,5.75,64000.0,1248.0,0,1,1,8.0
2182,3.2,80000.0,1197.0,0,1,0,11.0
2183,1.65,59000.0,1061.0,0,1,0,13.0
2184,1.9,23710.0,998.0,0,1,0,13.0
2185,16.9,68000.0,2143.0,1,0,1,9.0
2186,3.95,36000.0,999.0,1,0,0,4.0
2187,4.85,15500.0,998.0,1,0,0,5.0
2188,52.75,11000.0,1950.0,1,0,1,3.0
2189,4.99,68387.0,3597.0,1,0,0,13.0
2190,5.89,73000.0,1248.0,0,1,1,10.0
2191,3.25,60000.0,1197.0,0,1,0,9.0
2192,16.5,56787.0,1968.0,1,0,1,9.0
2193,14.0,119000.0,2393.0,0,1,1,6.0
2194,8.75,18523.0,1798.0,1,0,0,4.0
2195,5.5,36000.0,1998.0,1,0,1,9.0
2196,61.0,8620.0,1995.0,1,0,1,3.0
2197,9.79,67000.0,1498.0,0,1,1,3.0
2198,3.65,70547.0,1498.0,0,1,0,10.0
2199,4.5,50000.0,998.0,0,1,0,7.0
2200,5.4,40125.0,1197.0,0,1,0,6.0
2201,2.75,57000.0,1197.0,0,1,0,13.0
2202,5.75,15000.0,1197.0,0,1,0,3.0
2203,6.5,39720.0,999.0,0,1,0,7.0
2204,7.0,26000.0,1498.0,0,1,1,5.0
2205,12.0,79000.0,1968.0,1,0,1,8.0
2206,10.2,15734.0,1248.0,1,0,1,4.0
2207,4.65,50000.0,1197.0,0,1,0,6.0
2208,4.51,60000.0,1120.0,0,1,1,8.0
2209,1.75,55000.0,998.0,0,1,0,14.0
2210,7.5,89000.0,2696.0,1,0,1,9.0
2211,7.6,30000.0,1248.0,0,1,1,4.0
2212,22.0,75000.0,1968.0,1,0,1,6.0
2213,41.5,26000.0,1991.0,1,0,0,5.0
2214,38.5,32000.0,2143.0,1,0,1,6.0
2215,5.75,41612.0,1198.0,0,1,0,4.0
2216,1.8,50000.0,936.0,0,1,1,9.0
2217,11.2,69000.0,2494.0,0,1,1,8.0
2218,1.3,20000.0,1199.0,0,1,0,12.0
2219,3.25,89000.0,1396.0,1,0,0,11.0
2220,6.0,200000.0,2179.0,0,1,1,10.0
2221,4.45,16000.0,998.0,1,0,0,6.0
2222,8.2,30900.0,1373.0,0,1,0,5.0
2223,2.35,90000.0,1388.0,0,1,1,10.0
2224,4.95,71452.0,1582.0,1,0,1,10.0
2225,5.5,52000.0,1498.0,0,1,1,7.0
2226,10.85,64000.0,2982.0,0,1,1,12.0
2227,9.5,135884.0,2179.0,0,1,1,7.0
2228,10.5,12500.0,1497.0,1,0,0,5.0
2229,8.0,60000.0,1498.0,0,1,1,7.0
2230,8.5,100000.0,1498.0,0,1,1,6.0
2231,2.99,35000.0,799.0,0,1,0,6.0
2232,6.0,107000.0,1248.0,0,1,1,7.0
2233,4.5,68000.0,1498.0,0,1,1,8.0
2234,3.1,14902.0,1199.0,0,1,0,4.0
2235,64.0,37000.0,2993.0,1,0,1,6.0
2236,5.8,80342.0,1461.0,0,1,1,7.0
2237,9.9,79431.0,2982.0,0,1,1,11.0
2238,4.7,21000.0,1298.0,0,1,0,9.0
2239,4.75,53000.0,1461.0,0,1,1,9.0
2240,6.49,40000.0,1461.0,0,1,1,7.0
2241,5.0,17745.0,998.0,0,1,0,5.0
2242,3.9,54642.0,1498.0,0,1,1,9.0
2243,2.9,77739.0,1197.0,1,0,0,12.0
2244,4.5,36000.0,998.0,1,0,0,6.0
2245,5.96,31025.0,1197.0,1,0,0,4.0
2246,6.5,83000.0,1248.0,0,1,1,6.0
2247,2.75,10000.0,814.0,0,1,0,7.0
2248,4.9,26000.0,1197.0,0,1,0,5.0
2249,8.75,4200.0,1598.0,0,1,0,3.0
2250,9.5,74000.0,2494.0,0,1,1,9.0
2251,7.75,56789.0,1498.0,1,0,1,6.0
2252,6.95,37000.0,1373.0,0,1,0,6.0
2253,13.5,53343.0,1968.0,1,0,1,11.0
2254,11.25,57000.0,2143.0,1,0,1,11.0
2255,9.45,2746.0,72.0,1,0,0,2.0
2256,3.1,90000.0,1197.0,0,1,0,10.0
2257,3.55,20319.0,1196.0,0,1,0,7.0
2258,5.41,76000.0,1461.0,0,1,1,8.0
2259,8.5,174000.0,2494.0,0,1,1,10.0
2260,2.65,48000.0,814.0,0,1,0,7.0
2261,24.0,28000.0,2179.0,1,0,1,7.0
2262,7.25,67863.0,1498.0,0,1,1,6.0
2263,3.1,100000.0,1248.0,0,1,1,12.0
2264,10.0,110000.0,1968.0,1,0,1,11.0
2265,3.25,80000.0,1197.0,0,1,0,12.0
2266,5.4,50000.0,1197.0,0,1,0,6.0
2267,11.75,45000.0,1591.0,1,0,0,5.0
2268,3.5,60000.0,998.0,0,1,0,6.0
2269,3.0,77000.0,1197.0,0,1,0,12.0
2270,3.25,33000.0,1197.0,0,1,0,9.0
2271,9.25,57000.0,1997.0,0,1,1,7.0
2272,12.45,59000.0,1968.0,1,0,1,7.0
2273,6.0,120000.0,2179.0,0,1,1,9.0
2274,1.5,120000.0,1086.0,0,1,0,13.0
2275,5.55,43612.0,1373.0,0,1,0,8.0
2276,19.5,37000.0,1995.0,1,0,1,7.0
2277,8.4,49000.0,1396.0,0,1,1,4.0
2278,7.75,43000.0,1373.0,0,1,0,6.0
2279,2.75,63000.0,1497.0,0,1,0,8.0
2280,8.25,78000.0,1462.0,0,1,0,4.0
2281,4.25,58000.0,2360.0,1,0,0,13.0
2282,9.5,19900.0,1497.0,0,1,0,5.0
2283,2.2,40000.0,814.0,0,1,0,7.0
2284,5.7,47000.0,1197.0,0,1,0,7.0
2285,2.75,75000.0,998.0,0,1,0,11.0
2286,4.5,30000.0,1199.0,0,1,0,5.0
2287,1.9,75000.0,1497.0,0,1,0,14.0
2288,14.71,65300.0,2494.0,1,0,0,6.0
2289,4.9,35000.0,1199.0,0,1,0,3.0
2290,7.0,82000.0,2143.0,1,0,1,12.0
2291,4.0,145000.0,1498.0,0,1,1,6.0
2292,5.1,30000.0,1497.0,0,1,0,7.0
2293,2.5,45000.0,998.0,0,1,0,8.0
2294,6.55,14000.0,999.0,0,1,0,4.0
2295,3.5,15000.0,799.0,0,1,0,5.0
2296,2.95,53100.0,2498.0,0,1,1,13.0
2297,2.0,30000.0,998.0,1,0,0,10.0
2298,5.75,120000.0,2696.0,0,1,1,9.0
2299,3.15,16000.0,999.0,0,1,0,5.0
2300,5.0,20000.0,1120.0,0,1,1,7.0
2301,2.0,69717.0,998.0,1,0,0,11.0
2302,5.45,64000.0,1248.0,0,1,1,8.0
2303,6.25,67000.0,1248.0,0,1,1,10.0
2304,5.0,10000.0,1199.0,0,1,0,6.0
2305,5.4,70000.0,1498.0,0,1,1,8.0
2306,6.5,50507.0,1197.0,0,1,0,6.0
2307,26.0,27000.0,1968.0,1,0,1,5.0
2308,6.25,73000.0,1498.0,0,1,1,8.0
2309,2.4,23245.0,1199.0,0,1,0,9.0
2310,1.25,60000.0,796.0,0,1,0,13.0
2311,3.35,83000.0,998.0,0,1,0,9.0
2312,3.5,40000.0,998.0,0,1,0,7.0
2313,5.0,32212.0,1197.0,0,1,0,5.0
2314,13.5,24000.0,1582.0,1,0,1,4.0
2315,3.25,70000.0,1197.0,0,1,0,11.0
2316,5.9,124000.0,1248.0,0,1,1,5.0
2317,3.85,36000.0,1197.0,0,1,0,10.0
2318,3.2,34153.0,796.0,0,1,0,5.0
2319,6.75,39418.0,1461.0,0,1,1,7.0
2320,3.9,50000.0,1198.0,0,1,0,5.0
2321,6.65,45000.0,1197.0,1,0,0,6.0
2322,2.35,48000.0,998.0,0,1,0,11.0
2323,20.25,70001.0,2143.0,1,0,1,8.0
2324,5.5,60000.0,1199.0,0,1,0,4.0
2325,4.5,78000.0,1197.0,0,1,0,7.0
2326,4.0,138000.0,2362.0,1,0,0,14.0
2327,13.5,84000.0,1997.0,1,0,0,6.0
2328,18.0,27000.0,2755.0,1,0,1,4.0
2329,6.25,51000.0,1582.0,0,1,1,9.0
2330,6.5,62000.0,1373.0,0,1,0,8.0
2331,4.3,62000.0,1396.0,0,1,1,8.0
2332,4.65,64745.0,1798.0,0,1,0,11.0
2333,2.35,120000.0,1497.0,0,1,0,13.0
2334,4.65,53001.0,1248.0,0,1,1,7.0
2335,4.61,165999.0,2494.0,0,1,1,14.0
2336,3.3,24600.0,1197.0,0,1,0,10.0
2337,3.85,84000.0,2354.0,0,1,0,12.0
2338,8.25,17947.0,1197.0,1,0,0,4.0
2339,4.25,20000.0,1197.0,0,1,0,6.0
2340,1.51,65000.0,1596.0,0,1,0,13.0
2341,2.35,17000.0,624.0,1,0,0,6.0
2342,2.69,70705.0,1199.0,0,1,1,9.0
2343,6.3,29000.0,1197.0,1,0,0,4.0
2344,3.45,90000.0,1120.0,0,1,1,6.0
2345,5.2,100000.0,1498.0,0,1,1,8.0
2346,2.6,60000.0,998.0,0,1,0,9.0
2347,11.85,71000.0,2143.0,1,0,1,9.0
2348,10.59,67000.0,1582.0,1,0,1,7.0
2349,2.99,50000.0,1477.4136,0,1,0,7.0
2350,7.25,40356.0,1248.0,0,1,1,6.0
2351,3.0,62500.0,998.0,0,1,0,9.0
2352,3.75,45000.0,2354.0,1,0,0,14.0
2353,15.49,18000.0,1395.0,1,0,0,12.0
2354,5.5,4700.0,1086.0,1,0,0,3.0
2355,7.25,27000.0,1248.0,1,0,1,4.0
2356,18.51,55000.0,2143.0,1,0,1,7.0
2357,2.69,46573.0,1196.0,0,1,0,10.0
2358,7.65,68500.0,1373.0,1,0,0,6.0
2359,2.49,72000.0,1198.0,0,1,0,10.0
2360,13.65,68000.0,1477.4136,1,0,1,10.0
2361,4.85,70000.0,1248.0,0,1,1,10.0
2362,6.75,24900.0,1047.0,0,1,1,5.0
2363,3.25,20000.0,1405.0,0,1,1,6.0
2364,5.1,20000.0,1197.0,0,1,0,6.0
2365,4.48,79000.0,1248.0,0,1,1,9.0
2366,4.9,20000.0,1199.0,0,1,0,5.0
2367,2.55,90000.0,796.0,0,1,0,5.0
2368,5.75,36000.0,1197.0,0,1,0,5.0
2369,8.0,72125.0,2179.0,0,1,1,8.0
2370,7.0,80000.0,1493.0,0,1,1,6.0
2371,4.25,46400.0,1248.0,0,1,1,8.0
2372,3.11,55149.0,998.0,0,1,0,9.0
2373,3.35,76000.0,1248.0,0,1,1,11.0
2374,7.6,22000.0,1197.0,1,0,0,4.0
2375,9.9,110000.0,1798.0,1,0,0,7.0
2376,6.65,68900.0,2494.0,0,1,1,11.0
2377,6.55,27400.0,1373.0,0,1,0,5.0
2378,9.5,67900.0,2143.0,1,0,1,12.0
2379,1.1,41000.0,5461.0,1,0,0,6.0
2380,6.0,30000.0,1298.0,0,1,0,6.0
2381,34.0,42900.0,2987.0,1,0,1,7.0
2382,5.25,120000.0,1248.0,0,1,1,7.0
2383,7.25,57000.0,1497.0,0,1,0,6.0
2384,5.5,70000.0,1197.0,0,1,0,4.0
2385,4.5,66000.0,998.0,0,1,0,5.0
2386,4.99,65445.0,1198.0,0,1,0,7.0
2387,4.95,42000.0,1047.0,0,1,1,4.0
2388,3.93,31497.0,1198.0,0,1,0,9.0
2389,6.65,26600.0,1197.0,0,1,0,4.0
2390,2.2,42000.0,1477.4136,0,1,0,14.0
2391,7.1,5000.0,1197.0,0,1,0,3.0
2392,28.5,40000.0,3198.0,1,0,1,5.0
2393,5.75,63100.0,1461.0,0,1,1,8.0
2394,3.85,10000.0,999.0,0,1,0,4.0
2395,4.25,62000.0,1396.0,0,1,1,9.0
2396,9.5,52000.0,1798.0,1,0,0,8.0
2397,4.38,42845.0,1197.0,0,1,0,6.0
2398,4.5,115000.0,1197.0,0,1,0,4.0
2399,10.55,29000.0,1248.0,1,0,1,3.0
2400,3.15,67833.0,1248.0,0,1,1,10.0
2401,6.7,191876.0,2494.0,0,1,1,12.0
2402,5.0,110000.0,1248.0,0,1,1,7.0
2403,1.4,69000.0,796.0,0,1,0,11.0
2404,2.4,24600.0,1197.0,0,1,0,11.0
2405,6.25,34428.0,1197.0,0,1,0,5.0
2406,6.2,49551.0,1197.0,0,1,0,6.0
2407,2.75,26000.0,1199.0,0,1,0,7.0
2408,2.55,57800.0,1197.0,0,1,0,13.0
2409,8.5,44897.0,1497.0,1,0,0,5.0
2410,8.0,35000.0,1248.0,0,1,1,4.0
2411,17.55,55000.0,2755.0,1,0,1,5.0
2412,34.99,34000.0,2993.0,1,0,1,9.0
2413,5.5,35000.0,1047.0,0,1,1,3.0
2414,1.85,25000.0,1172.0,0,1,0,13.0
2415,6.65,73000.0,1248.0,0,1,1,9.0
2416,4.6,105000.0,2179.0,0,1,1,11.0
2417,15.0,55000.0,1582.0,1,0,1,5.0
2418,7.0,43000.0,1197.0,0,1,0,5.0
2419,25.45,34600.0,2179.0,1,0,1,7.0
2420,7.9,20000.0,1248.0,0,1,1,4.0
2421,2.8,70000.0,1598.0,0,1,1,10.0
2422,8.0,80000.0,1461.0,0,1,1,8.0
2423,3.75,51000.0,998.0,0,1,0,6.0
2424,6.29,27884.0,1197.0,0,1,0,6.0
2425,6.8,37000.0,1396.0,0,1,1,5.0
2426,17.75,51000.0,2755.0,1,0,1,6.0
2427,3.95,104000.0,1248.0,0,1,1,7.0
2428,0.8,89000.0,1193.0,0,1,0,14.0
2429,17.0,110000.0,2393.0,0,1,1,5.0
2430,2.11,57000.0,998.0,0,1,0,12.0
2431,4.0,100000.0,1461.0,0,1,1,10.0
2432,10.5,74000.0,2982.0,0,1,1,12.0
2433,1.2,50000.0,995.0,0,1,0,14.0
2434,15.75,109000.0,2393.0,0,1,1,5.0
2435,4.9,82530.0,1197.0,0,1,0,8.0
2436,3.2,84000.0,1197.0,0,1,0,10.0
2437,10.01,45000.0,1995.0,1,0,1,10.0
2438,3.4,23000.0,1197.0,0,1,0,11.0
2439,4.25,7602.0,998.0,1,0,0,3.0
2440,8.5,77665.0,1248.0,0,1,1,5.0
2441,5.9,84000.0,1364.0,0,1,1,10.0
2442,7.71,11000.0,2523.0,0,1,1,4.0
2443,2.3,35000.0,1086.0,0,1,0,12.0
2444,29.0,72000.0,2967.0,1,0,1,7.0
2445,5.95,108800.0,2494.0,0,1,1,11.0
2446,1.75,30000.0,796.0,0,1,0,14.0
2447,2.95,38000.0,1199.0,0,1,1,10.0
2448,6.75,86000.0,1248.0,0,1,1,7.0
2449,11.5,18000.0,1582.0,0,1,1,4.0
2450,8.75,27000.0,1197.0,1,0,0,4.0
2451,6.49,72432.0,1493.0,0,1,1,5.0
2452,16.3,9293.0,1451.0,1,0,0,3.0
2453,18.39,90000.0,2987.0,1,0,1,11.0
2454,1.95,84515.0,998.0,0,1,0,12.0
2455,7.4,65000.0,1462.0,0,1,0,5.0
2456,5.8,65817.0,1498.0,0,1,1,7.0
2457,3.6,50287.0,998.0,0,1,0,9.0
2458,15.0,25000.0,1582.0,0,1,1,3.0
2459,24.0,28000.0,2179.0,1,0,1,7.0
2460,1.9,40000.0,1196.0,0,1,0,12.0
2461,1.5,78000.0,995.0,0,1,0,12.0
2462,18.95,33500.0,2179.0,1,0,1,9.0
2463,5.25,75000.0,1197.0,0,1,0,6.0
2464,41.5,26000.0,1991.0,1,0,0,5.0
2465,1.3,50000.0,1477.4136,0,1,0,12.0
2466,4.0,130000.0,1396.0,0,1,1,9.0
2467,3.45,54000.0,999.0,1,0,0,5.0
2468,10.55,40000.0,1497.0,0,1,1,4.0
2469,3.1,9210.0,796.0,0,1,0,5.0
2470,4.75,20699.0,1248.0,0,1,1,10.0
2471,5.76,25000.0,1197.0,0,1,0,4.0
2472,8.65,31000.0,1248.0,0,1,1,5.0
2473,24.5,48800.0,1968.0,1,0,1,5.0
2474,4.45,18000.0,998.0,0,1,0,3.0
2475,4.6,70000.0,1198.0,0,1,0,8.0
2476,3.8,101200.0,998.0,0,1,0,8.0
2477,11.5,35000.0,2179.0,0,1,1,6.0
2478,15.0,80000.0,2982.0,1,0,1,9.0
2479,2.75,65600.0,1493.0,0,1,1,9.0
2480,4.99,42000.0,1197.0,0,1,0,7.0
2481,1.4,50000.0,796.0,0,1,0,12.0
2482,2.75,55500.0,1399.0,0,1,1,11.0
2483,3.4,63000.0,1461.0,0,1,1,10.0
2484,36.75,38000.0,2143.0,1,0,1,5.0
2485,3.25,43000.0,1198.0,0,1,0,10.0
2486,4.5,18186.0,1496.0,0,1,0,6.0
2487,3.95,43000.0,1198.0,0,1,0,6.0
2488,17.95,67400.0,2982.0,1,0,1,8.0
2489,4.9,29000.0,1598.0,0,1,0,8.0
2490,8.65,23354.0,1248.0,0,1,1,4.0
2491,5.95,94400.0,1248.0,0,1,1,6.0
2492,4.5,80000.0,1498.0,0,1,1,11.0
2493,3.4,15000.0,799.0,0,1,0,4.0
2494,5.3,30000.0,1199.0,0,1,0,6.0
2495,3.0,80000.0,2498.0,0,1,1,11.0
2496,5.1,15914.0,1197.0,0,1,0,4.0
2497,8.8,72000.0,2179.0,0,1,1,7.0
2498,3.85,60200.0,1196.0,0,1,0,7.0
2499,2.5,60000.0,1798.0,0,1,0,13.0
2500,3.25,65000.0,1248.0,0,1,1,10.0
2501,4.48,32472.0,1591.0,0,1,0,10.0
2502,6.65,57116.0,1497.0,0,1,0,6.0
2503,8.0,20000.0,1956.0,0,1,1,4.0
2504,12.4,3200.0,998.0,1,0,0,2.0
2505,5.95,15000.0,999.0,0,1,0,4.0
2506,38.5,46003.0,2143.0,1,0,1,6.0
2507,9.75,16000.0,998.0,0,1,0,3.0
2508,2.95,62201.0,814.0,0,1,0,8.0
2509,7.0,80000.0,1582.0,0,1,1,9.0
2510,4.5,125000.0,2494.0,0,1,1,14.0
2511,1.55,30054.0,995.0,0,1,0,11.0
2512,10.35,6500.0,1591.0,0,1,0,3.0
2513,4.45,7268.0,1197.0,0,1,0,9.0
2514,5.85,41000.0,1373.0,0,1,0,9.0
2515,3.55,87000.0,1968.0,1,0,1,12.0
2516,14.55,50312.0,2987.0,1,0,1,12.0
2517,3.25,37250.0,799.0,0,1,0,6.0
2518,2.45,61000.0,1799.0,0,1,0,14.0
2519,18.5,49500.0,2494.0,1,0,0,7.0
2520,7.7,76000.0,1248.0,0,1,1,7.0
2521,2.0,50000.0,1199.0,0,1,0,11.0
2522,4.8,21000.0,1197.0,0,1,0,6.0
2523,3.5,60000.0,1198.0,0,1,0,9.0
2524,13.85,23150.0,1582.0,1,0,1,3.0
2525,27.99,41265.0,1995.0,1,0,1,8.0
2526,6.75,66996.0,1497.0,0,1,0,7.0
2527,2.99,13000.0,998.0,0,1,0,6.0
2528,6.77,17865.0,1197.0,0,1,0,5.0
2529,8.0,67000.0,1248.0,0,1,1,5.0
2530,10.0,65000.0,1248.0,0,1,1,5.0
2531,8.85,12000.0,1497.0,0,1,1,4.0
2532,5.75,67647.0,1461.0,0,1,1,8.0
2533,5.55,36643.0,1186.0,0,1,1,5.0
2534,5.45,7800.0,1197.0,0,1,0,3.0
2535,4.1,70000.0,1197.0,0,1,0,9.0
2536,6.91,117000.0,1498.0,0,1,1,8.0
2537,7.25,39000.0,1498.0,0,1,1,8.0
2538,8.25,9600.0,1197.0,1,0,0,4.0
